000005333,559,734,1941,2582,tops
000003705,342,3,650,224,tops
000005527,620,425,1425,1380,tops
000003872,769,1054,1551,1946,tops
000004725,241,471,688,1079,tops
000013083,47,917,870,1745,tops
000009077,336,162,465,301,tops
000000198,96,139,370,371,tops
000011850,417,735,1252,1830,tops
000015738,760,362,932,904,tops
000007867,442,659,659,967,tops
000015466,112,107,340,377,tops
000006416,1614,2057,1620,2069,tops
000010304,72,101,339,291,tops
000013738,152,309,769,593,tops
000006797,203,115,262,251,tops
000004658,292,231,660,711,tops
000003418,938,676,1824,1568,tops
000006635,272,505,641,830,tops
000012551,112,602,769,1146,tops
000001459,138,137,341,446,tops
000017715,28,404,145,540,tops
000007869,331,631,1504,1991,tops
000002801,227,71,436,186,tops
000018015,186,308,554,1060,tops
000017347,87,204,295,450,tops
000003750,700,525,1525,1380,tops
000016849,75,145,340,405,tops
000000696,984,978,1560,1896,tops
000004552,460,1013,808,1361,tops
000016623,768,237,1107,600,tops
000001867,137,124,363,307,tops
000002604,12,219,261,512,tops
000330405,272,176,434,454,tops
000012553,189,305,461,411,tops
000005292,223,21,1163,1024,tops
000007086,154,537,467,852,tops
000001720,101,250,291,473,tops
000003779,4,472,545,954,tops
000015960,606,746,2017,2145,tops
000018464,1229,769,2290,1959,tops
000018292,83,94,293,341,tops
000004430,257,282,505,504,tops
000013824,822,279,1974,1289,tops
000009098,93,393,228,590,tops
000016423,635,845,1772,2402,tops
000100650,242,367,631,555,tops
000017365,273,600,1987,2699,tops
000016924,148,147,397,365,tops
000015874,264,381,831,786,tops
000000642,132,328,652,816,tops
000006843,303,296,425,455,tops
000251557,275,566,1015,1123,tops
000001953,406,452,410,456,tops
000330089,994,1550,2581,3356,tops
000005799,86,79,182,131,tops
000006045,1299,979,1428,1696,tops
000012746,1347,794,3300,2246,tops
000008651,164,210,296,415,tops
000009802,226,269,313,451,tops
000000677,163,146,292,259,tops
000008898,178,114,237,229,tops
000005435,109,637,322,992,tops
000015450,233,143,415,275,tops
000002071,1364,15,3352,1588,tops
000014475,550,680,1355,1360,tops
000002054,707,173,1216,625,tops
000016690,84,1956,3697,5607,tops
000008158,648,825,652,829,tops
000330013,545,733,838,1516,tops
000330005,166,284,300,506,tops
000098600,729,805,1179,1511,tops
000009058,1678,571,2808,1879,tops
000003407,312,425,720,852,tops
000004318,300,411,420,937,tops
000014900,286,148,388,193,tops
000005462,26,818,522,1306,tops
000005800,109,356,401,541,tops
000007476,89,56,269,323,tops
000016031,29,967,1731,2582,tops
000329965,280,754,915,1377,tops
000016836,850,763,2045,1935,tops
000014214,157,119,341,373,tops
000000829,384,216,386,218,tops
000004074,160,517,954,1123,tops
000017231,148,159,346,373,tops
000329889,502,499,1211,1098,tops
000016814,645,555,1415,1170,tops
000003011,271,723,1201,2028,tops
000001435,264,142,335,226,tops
000329963,524,519,1513,1753,tops
000011570,524,687,1440,2040,tops
000012035,20,194,350,535,tops
000002803,235,126,367,254,tops
000011444,204,353,383,567,tops
000003325,315,529,1415,1878,tops
000016104,158,241,374,408,tops
000012982,226,248,277,310,tops
000003705,82,122,236,314,tops
000014118,373,186,619,413,tops
000001313,702,639,1328,1518,tops
000003320,1002,1054,2765,3646,tops
000015393,425,225,528,403,tops
000009922,914,708,1513,823,tops
000010181,156,128,328,317,tops
000010010,1302,1717,1639,2054,tops
000002822,149,94,316,232,tops
000014685,149,526,954,1459,tops
000009954,405,1004,1580,2415,tops
000004526,880,338,2273,2603,tops
000004186,208,210,669,610,tops
000009155,372,610,585,855,tops
000013128,243,372,512,707,tops
000004883,292,214,694,675,tops
000017422,422,422,965,977,tops
000015890,558,516,921,834,tops
000018164,87,124,332,274,tops
000018203,210,239,482,809,tops
000007917,161,126,329,329,tops
000007397,139,141,246,281,tops
000015910,397,337,646,625,tops
000014208,1190,739,2006,1653,tops
000016418,332,214,488,510,tops
000013983,252,333,825,928,tops
000002018,154,105,489,384,tops
000005713,889,1012,1281,1358,tops
000016778,314,291,699,674,tops
000015352,775,1276,1667,2495,tops
000014064,81,249,404,592,tops
000330381,151,332,684,1064,tops
000013121,591,1066,971,1594,tops
000001132,71,289,519,640,tops
000012597,531,624,842,1092,tops
000002082,16,362,679,1051,tops
000002608,374,412,479,540,tops
000006537,553,763,1380,1829,tops
000012998,73,294,375,616,tops
000017764,1346,1853,2329,3073,tops
000016041,381,155,622,431,tops
000015173,290,845,2038,1781,tops
000015313,1097,1486,2126,2394,tops
000012353,382,554,720,880,tops
000098711,470,387,605,679,tops
000001504,204,195,665,482,tops
000006652,390,96,586,299,tops
000004389,262,213,358,380,tops
000018083,291,181,640,328,tops
000012892,526,690,1708,1915,tops
000001460,163,184,306,318,tops
000363655,271,533,471,1057,tops
000016214,9,330,326,697,tops
000011886,602,736,902,1034,tops
000004098,278,370,568,669,tops
000005315,413,281,516,407,tops
000363660,751,775,1707,1720,tops
000005870,3212,873,4346,1960,tops
000012691,2191,489,3241,1593,tops
000002351,890,595,1315,1005,tops
000004628,3486,694,4413,2035,tops
000018431,85,0,452,516,tops
000000035,461,508,1640,1109,tops
000013436,925,827,1770,1787,tops
000003164,432,441,837,939,tops
000018085,756,1293,1734,2451,tops
000007652,405,1082,855,1668,tops
000010028,760,412,1090,1088,tops
000017358,641,81,1638,1813,tops
000006527,238,850,712,1515,tops
000018057,176,272,525,825,tops
000006416,1865,1550,1871,1556,tops
000010159,1373,1915,2727,4081,tops
000005591,236,184,492,581,tops
000007551,1008,734,1014,740,tops
000010962,464,955,1731,2918,tops
000003691,995,1000,1530,1820,tops
000018591,725,805,1245,1605,tops
000011737,746,885,2448,2197,tops
000017742,429,647,1318,1934,tops
000330002,369,288,531,614,tops
000002619,126,177,411,424,tops
000002425,1284,1029,2841,2316,tops
000003137,404,420,683,902,tops
000010844,650,545,1300,1270,tops
000001727,1138,908,2578,1888,tops
000004738,271,42,602,347,tops
000018500,1005,985,1014,991,tops
000001214,155,318,449,854,tops
000008471,314,213,816,659,tops
000005012,1199,468,1399,854,tops
000009506,5,718,1079,1926,tops
000018394,921,985,1971,2000,tops
000000322,711,693,1510,1498,tops
000006129,1175,1028,2195,1988,tops
000014652,635,938,1743,2506,tops
000008529,619,133,800,443,tops
000004796,458,590,1029,1604,tops
000016503,460,687,1521,1474,tops
000017751,14,197,284,583,tops
000005395,315,138,575,412,tops
000003723,152,1580,1849,3238,tops
000011193,294,273,597,700,tops
000012022,765,490,1375,1105,tops
000014513,500,705,1205,1525,tops
000009032,229,250,535,695,tops
000009347,330,473,587,597,tops
000002330,402,751,1137,1468,tops
000014307,840,755,1530,1275,tops
000012117,354,176,724,602,tops
000008763,222,400,662,633,tops
000012144,342,537,922,870,tops
000000904,1867,684,2869,1625,tops
000010009,447,468,753,657,tops
000000691,272,421,458,602,tops
000018546,1054,47,1590,853,tops
000329976,1611,542,2177,1291,tops
000006166,218,302,317,360,tops
000004550,301,187,535,403,tops
000006981,140,802,1293,2202,tops
000000320,323,281,622,702,tops
000005823,295,218,438,418,tops
000001806,75,115,358,263,tops
000012037,75,170,468,589,tops
000003548,145,342,720,740,tops
000005697,535,1761,966,2345,tops
000008999,149,487,669,1411,tops
000011823,321,326,1347,1337,tops
000001183,326,560,1058,1102,tops
000009616,267,227,605,480,tops
000011290,226,217,332,386,tops
000009442,576,630,1397,1910,tops
000010706,144,129,307,236,tops
000013633,162,185,399,448,tops
000011382,125,237,1188,503,tops
000001905,780,816,1590,2057,tops
000014061,232,370,490,548,tops
000011110,30,326,727,591,tops
000001019,299,472,646,795,tops
000006886,134,82,333,257,tops
000017258,585,424,1028,1043,tops
000016962,502,602,773,1381,tops
000013123,1887,30,3076,1502,tops
000002608,314,392,337,447,tops
000005977,2,316,469,640,tops
000003349,313,257,480,417,tops
000008159,433,317,858,910,tops
000009661,2004,2056,2808,2946,tops
000012318,940,576,1378,1277,tops
000010108,93,381,589,742,tops
000014844,90,159,395,605,tops
000007287,437,519,540,594,tops
000003057,794,1270,2462,2679,tops
000017672,377,121,703,586,tops
000002743,18,676,1529,2037,tops
000004371,227,346,642,759,tops
000005135,234,488,794,1572,tops
000016333,438,621,950,1283,tops
000002501,742,308,1904,931,tops
000000569,59,114,390,390,tops
000006648,403,133,527,257,tops
000006863,185,188,339,380,tops
000015346,267,61,807,820,tops
000004506,201,328,712,739,tops
000018670,30,587,603,1095,tops
000016879,475,219,1243,764,tops
000003732,1,346,217,820,tops
000004150,111,1616,2592,3437,tops
000014954,183,245,629,519,tops
000014082,172,62,379,275,tops
000000238,310,273,606,612,tops
000018541,399,1181,407,1189,tops
000007060,159,330,852,1310,tops
000002674,755,560,1320,1130,tops
000007819,168,111,482,952,tops
000000861,68,164,467,507,tops
000017502,308,375,529,629,tops
000008158,307.0,840.0,840.0,1906.0,tops
000007237,470,199,683,387,tops
000007076,419,156,1017,759,tops
000013951,195,291,565,596,tops
000006563,123,1272,2143,3729,tops
000015748,208,421,513,791,tops
000010420,236,378,607,786,tops
000018758,249,609,1916,2293,tops
000018214,735,198,1159,680,tops
000017025,1686,67,3147,1324,tops
000015375,148,822,832,1692,tops
000014957,156,289,554,665,tops
000005462,151,13,485,331,tops
000004293,164,395,526,656,tops
000006933,648,417,1115,1106,tops
000002118,174,955,1346,2891,tops
000012049,677,649,1346,1382,tops
000001604,4,216,281,693,tops
000010634,173,102,304,305,tops
000330176,226,1382,941,1912,tops
000012007,343,81,533,223,tops
000010593,336,0,580,123,tops
000014844,640,197,883,595,tops
000007478,5,285,1498,2401,tops
000009000,135,102,325,329,tops
000004473,240.0,158.0,503.0,473.0,tops
000330217,7,254,341,536,tops
000012820,138,165,341,349,tops
000014118,70,196,264,407,tops
000001650,52,141,412,455,tops
000017487,343,673,1412,1933,tops
000014203,483,592,905,1049,tops
000000718,23,559,1244,1575,tops
000004543,253,221,606,672,tops
000014156,1101,407,1463,931,tops
000013275,252,53,403,188,tops
000006459,941,477,1463,1272,tops
000012936,8,253,213,475,tops
000018035,390,195,519,357,tops
000014834,453,405,1221,943,tops
000010216,586,871,1605,2304,tops
000005331,1275,289,2117,1420,tops
000008252,495,635,1505,1225,tops
000000526,395,337,547,496,tops
000010875,745,465,1460,1250,tops
000001577,13,397,891,1280,tops
000007086,192,530,195,533,tops
000003547,145,1124,1282,2716,tops
000012220,357,112,544,389,tops
000010171,580,595,1166,1119,tops
000013415,788,225,963,628,tops
000005134,182,370,502,639,tops
000008005,555,793,925,1112,tops
000017491,184,245,345,606,tops
000003686,259,7,381,207,tops
000011886,18,271,405,772,tops
000363694,169,608,497,722,tops
000098531,424,107,547,574,tops
000011852,454,967,1340,2267,tops
000004792,260,211,421,404,tops
000007352,308,336,441,708,tops
000330107,520,554,891,1039,tops
000012668,31,185,421,589,tops
000002668,138,121,484,497,tops
000005838,1602,781,1900,1131,tops
000018544,528,1111,1469,2301,tops
000007127,332,960,1067,1892,tops
000001401,77,306,667,933,tops
000001908,230,1704,2154,3456,tops
000011646,180,604,640,843,tops
000010966,69,1168,1329,1970,tops
000012927,141,144,351,372,tops
000003021,107,2,300,206,tops
000098686,495,656,952,1093,tops
000018050,493,451,885,833,tops
000007852,190,134,295,323,tops
000004231,257,214,552,744,tops
000014210,501,720,1090,1565,tops
000010720,544,566,983,950,tops
000015451,161,300,314,543,tops
000002207,262,1004,912,1788,tops
000005652,2490,1426,3094,2074,tops
000013977,305,213,516,640,tops
000009189,1617,931,2297,1509,tops
000013685,147,134,287,314,tops
000001202,304,492,797,1252,tops
000001775,129,88,347,269,tops
000000475,15,1212,1368,2572,tops
000018882,22,589,931,1213,tops
000009729,617,827,1678,1929,tops
000007381,1227,1443,1641,2280,tops
000014140,305,624,1214,1396,tops
000005400,380,595,1045,1330,tops
000010359,1505,1308,2135,2642,tops
000015038,354,262,1088,894,tops
000015714,2,6,454,475,tops
000015757,238,1020,1661,2734,tops
000016343,408,775,2052,2250,tops
000006207,64,29,904,727,tops
000018116,653,661,1904,1909,tops
000007222,1287,1244,2056,2463,tops
000018546,30,30,875,343,tops
000005801,195,157,487,620,tops
000003588,1250,741,1642,1150,tops
000017739,777,543,924,735,tops
000004473,220.0,223.0,486.0,453.0,tops
000010802,447,185,738,450,tops
000011709,912,133,1609,949,tops
000006868,500,635,1130,1360,tops
000012385,218,346,533,651,tops
000016917,891,705,1830,2069,tops
000016729,4,238,350,678,tops
000016214,354,352,652,786,tops
000016914,271,371,835,996,tops
000008787,1033,1568,1813,3014,tops
000014232,820,845,1495,1220,tops
000003705,648,180,650,182,tops
000008460,271,533,1265,1845,tops
000014972,190,306,292,516,tops
000010642,224,83,369,212,tops
000006082,339,818,1535,1951,tops
000008957,166,127,325,246,tops
000002943,444,373,889,775,tops
000001131,1142,617,1906,1416,tops
000008722,855,1157,2514,2402,tops
000018715,114,288,543,896,tops
000003514,330,128,500,379,tops
000008983,668,534,1411,1226,tops
000002818,426,135,768,335,tops
000012650,1184,724,2172,2477,tops
000098780,287,480,815,1268,tops
000008110,336,520,751,1115,tops
000011749,699,751,1306,1451,tops
000000128,676,697,1545,2428,tops
000017996,288,804,1388,2442,tops
000002399,880,559,1487,1160,tops
000015576,1354,687,1960,1756,tops
000003566,146,94,372,320,tops
000006747,1130,979,1579,1953,tops
000004126,633,982,2439,3094,tops
000008374,600,897,1143,1766,tops
000008244,108,243,476,480,tops
000008353,1180,1470,1935,3113,tops
000013207,490,227,935,725,tops
000017813,421,1091,843,1702,tops
000015061,260,605,718,1106,tops
000003148,244,424,540,659,tops
000018742,1000,823,2000,1995,tops
000329815,291,208,404,537,tops
000000314,850,885,1620,1591,tops
000013059,45,320,781,750,tops
000008853,791,739,1559,1393,tops
000014117,815,775,1455,1385,tops
000098651,94,313,447,835,tops
000017686,529,529,1321,1526,tops
000007911,219,807,1821,2791,tops
000016757,714,939,1143,1354,tops
000329837,562,653,1212,1303,tops
000004551,361,105,507,376,tops
000000872,1002,909,1486,1819,tops
000005365,16,141,184,332,tops
000010796,1050,1566,1457,2311,tops
000000135,141,114,324,285,tops
000016671,92,257,598,701,tops
000001232,602,450,1188,1136,tops
000011373,1380,671,1751,1062,tops
000008732,147,88,329,205,tops
000007173,289,330,922,927,tops
000002855,755,520,1295,1125,tops
000016390,511,522,1333,1403,tops
000018146,232,310,469,641,tops
000009112,1014,897,1720,1713,tops
000018028,1187,1087,2302,2167,tops
000013998,388,784,1399,2378,tops
000018426,73,91,119,244,tops
000006329,1748,362,3051,2024,tops
000010941,143,94,247,241,tops
000363703,63,53,115,95,tops
000016414,305,2,805,455,tops
000009347,34,112,298,335,tops
000013123,1827,2530,3143,4213,tops
000098497,166,152,286,268,tops
000006750,92,282,718,714,tops
000000079,195,285,549,712,tops
000002490,97,158,269,391,tops
000006678,800,560,1280,1085,tops
000006825,274,488,1669,2869,tops
000010733,288,462,355,523,tops
000008522,171,101,350,334,tops
000006864,252,240,526,530,tops
000003325,1482,17,2803,2595,tops
000018151,1175,1632,2385,2894,tops
000015926,256,609,567,1065,tops
000000059,629,868,1224,1609,tops
000012104,172,155,441,490,tops
000011873,197,419,267,565,tops
000003485,1078,850,1527,1474,tops
000014486,250,830,1710,1960,tops
000007473,118,144,301,333,tops
000007122,951,1954,2018,3573,tops
000016376,536,453,859,918,tops
000007213,44,287,541,743,tops
000016553,355,161,543,323,tops
000006975,620,675,1085,1160,tops
000009227,491,221,916,507,tops
000000123,132,225,516,638,tops
000014675,394,452,877,949,tops
000000919,16,188,301,475,tops
000006791,580,585,798,850,tops
000014798,84,189,612,612,tops
000008346,333,262,695,798,tops
000363587,293,161,1249,927,tops
000001352,317,100,451,245,tops
000003332,535,715,1385,1785,tops
000002592,320,260,714,754,tops
000012058,1079,804,1837,2112,tops
000015367,289,334,597,553,tops
000015441,2258,839,3814,2160,tops
000018765,217,181,291,283,tops
000006621,46,732,770,2404,tops
000013887,36,18,292,227,tops
000008622,920,681,1853,1416,tops
000004172,454,483,456,485,tops
000010251,376,313,378,315,tops
000015241,745,680,1330,1265,tops
000013800,328,195,652,498,tops
000016322,316,135,559,390,tops
000016730,325,642,1266,1411,tops
000007736,471,569,958,869,tops
000098744,99,72,287,319,tops
000016869,18,127,142,232,tops
000008462,57,78,490,398,tops
000008897,266,332,468,600,tops
000011294,591,173,761,471,tops
000012897,1123,1095,2612,2078,tops
000010719,224,208,409,458,tops
000004551,19,130,233,436,tops
000013540,1091,481,2740,2265,tops
000016015,419,786,1183,1573,tops
000007464,842,700,1852,1858,tops
000002897,1399,277,1726,926,tops
000098557,130,126,272,349,tops
000002275,407,0,790,272,tops
000001028,186,117,324,314,tops
000001157,166,229,506,406,tops
000017529,128,194,485,539,tops
000009863,11,146,307,352,tops
000005991,151,441,646,852,tops
000004609,694,705,1637,1962,tops
000011930,680,475,1425,1930,tops
000330107,1834,300,2153,820,tops
000017508,769,524,1813,1387,tops
000003919,434,370,713,585,tops
000005836,568,794,1273,1500,tops
000001778,360,783,1417,2186,tops
000017460,0,329,858,1123,tops
000013670,302,190,501,421,tops
000011556,711,629,1533,1772,tops
000016403,438,152,603,411,tops
000014657,352,557,1655,1824,tops
000012034,182,226,277,382,tops
000008409,10,221,358,620,tops
000003923,2394,1258,3296,2308,tops
000011723,1025,530,2016,1597,tops
000008860,213,117,330,225,tops
000005053,405,455,1565,1650,tops
000001904,232,229,416,425,tops
000363617,97,734,771,1295,tops
000009139,162,100,233,240,tops
000007590,221,245,552,608,tops
000000397,101,481,331,807,tops
000000143,481,417,801,992,tops
000004437,234,416,1152,1625,tops
000007557,676,384,1097,900,tops
000000511,897,1081,1200,1505,tops
000011118,188,244,486,672,tops
000008253,154,115,320,259,tops
000013429,960,674,1454,1376,tops
000010034,251,253,469,434,tops
000014249,237,221,508,475,tops
000006352,147,278,446,538,tops
000014491,1054,235,1612,1041,tops
000004969,78,431,403,773,tops
000007086,436,542,439,545,tops
000000257,238,380,417,510,tops
000012671,601,156,1041,378,tops
000003333,265,151,376,207,tops
000000156,128,226,714,592,tops
000015750,1872,425,2680,1508,tops
000018808,138,442,483,723,tops
000005438,127,375,727,843,tops
000008715,73,88,385,263,tops
000017053,903,589,1484,1087,tops
000017808,233,1462,985,2220,tops
000008146,469,351,1086,1016,tops
000009484,159,267,637,621,tops
000009921,292,144,422,375,tops
000008158,217,883,844,1911,tops
000016591,163,904,1159,2041,tops
000009029,537,908,1238,1567,tops
000098595,594,318,889,659,tops
000016109,520,557,1226,1464,tops
000014154,839,87,1982,1527,tops
000000880,221,1258,1504,3054,tops
000014663,757,610,1527,1746,tops
000010684,135,142,291,373,tops
000005870,614,968,1760,2173,tops
000012691,567,660,1213,1212,tops
000008158,298.0,893.0,888.0,1901.0,tops
000007205,189,284,401,608,tops
000009153,139,1264,1329,3042,tops
000012257,730,915,1030,1220,tops
000011802,1119,1037,1458,1480,tops
000015369,263,208,663,697,tops
000007537,507,559,1796,1690,tops
000004558,266,198,522,496,tops
000016887,184,293,489,698,tops
000016868,858,592,1966,1497,tops
000008444,201,123,397,426,tops
000011858,64,290,746,856,tops
000010307,358,204,395,274,tops
000004398,318,436,614,732,tops
000000858,187,513,641,1171,tops
000015592,339,447,516,760,tops
000015516,868,180,1580,1789,tops
000004360,2480,1765,2604,1889,tops
000010495,746,1708,1980,2709,tops
000007444,234,694,1255,2048,tops
000016919,649,934,1286,1547,tops
000016070,399,125,550,289,tops
000014388,405,267,1143,1047,tops
000363655,709,76,1371,1300,tops
000010933,985,927,988,930,tops
000009000,155,108,295,310,tops
000016658,525,279,768,462,tops
000018333,124,246,365,579,tops
000001427,894,501,2653,1713,tops
000013881,145,131,328,367,tops
000005200,279,168,554,476,tops
000000960,249,180,676,565,tops
000015305,111,119,283,358,tops
000011813,146,405,1419,1148,tops
000011205,1025,425,1205,625,tops
000002908,802,1699,3038,3213,tops
000017661,209,301,406,635,tops
000100661,642,271,962,502,tops
000330161,693,693,1679,1813,tops
000006679,217,534,273,566,leggings
000330224,68,858,766,1624,leggings
000013588,1140,3015,1616,3655,leggings
000004177,2287,2657,3250,4599,leggings
000012004,225,536,301,612,leggings
000010865,730,2038,974,2661,leggings
000009607,220,931,222,933,leggings
000009421,152,1847,699,2614,leggings
000007368,225,437,289,604,leggings
000007447,432,880,509,1089,leggings
000001365,99,17,331,323,leggings
000008836,885,2337,1189,3031,leggings
000017868,413,1125,528,1424,leggings
000008339,389,828,537,996,leggings
000000423,889,1887,1254,2371,leggings
000014944,1857,3205,2454,4432,leggings
000000743,2599,0,3106,1005,leggings
000005471,317,359,599,600,leggings
000014601,1175,3507,1512,4812,leggings
000098625,792,1265,885,1793,leggings
000009043,864,1854,1247,2519,leggings
000007939,727,2276,1008,2819,leggings
000009648,382,1134,737,1557,leggings
000011087,420,457,660,663,leggings
000001082,719,1533,923,2254,leggings
000002210,424,498,480,596,leggings
000001694,571,1804,1148,2938,leggings
000005856,190,410,272,577,leggings
000330324,310,912,435,1104,leggings
000014732,1031,1859,1295,2571,leggings
000005892,435,518,558,568,leggings
000011214,470,1363,991,2595,leggings
000010509,460,1534,631,1654,leggings
000330269,1247,1819,1500,2244,leggings
000011956,355,308,439,454,leggings
000098642,488,1658,839,2243,leggings
000006144,681,565,831,801,leggings
000004254,243,565,561,907,leggings
000018617,1002,1550,1498,1964,leggings
000007161,147,393,242,670,leggings
000004394,1017,1292,1459,2180,leggings
000008685,326,750,388,961,leggings
000012388,185,497,368,611,leggings
000015955,1247,1859,1481,2413,leggings
000012447,281,812,357,1007,leggings
000005241,408,979,669,1285,leggings
000012838,1296,3248,1703,3862,leggings
000016615,210,706,366,1106,leggings
000017543,100,513,178,631,leggings
000000417,390,405,535,640,leggings
000002531,185,660,255,748,leggings
000007332,347,1417,439,1651,leggings
000016340,1054,1952,1375,2425,leggings
000003547,542,2809,834,3217,leggings
000013356,1257,2836,1830,3815,leggings
000013012,661,1804,1098,2852,leggings
000014712,2369,2973,2644,3050,leggings
000009486,156,369,206,563,leggings
000012620,944,2255,1411,3048,leggings
000007932,2324,4415,2333,4424,leggings
000013193,231,689,268,711,leggings
000007885,880,1870,1516,3060,leggings
000329953,734,3354,1159,3704,leggings
000002814,289,771,416,1158,leggings
000016301,300,756,416,1194,leggings
000005374,154,971,378,1390,leggings
000013254,282,704,392,895,leggings
000003333,194,578,274,773,leggings
000009457,395,1764,781,2155,leggings
000005756,492,788,559,893,leggings
000000013,650,1865,1435,2915,leggings
000018577,102,491,157,508,leggings
000007389,196,699,253,919,leggings
000018793,726,421,907,790,leggings
000009243,904,2260,1169,3086,leggings
000006508,1054,3646,1694,4666,leggings
000002423,296,515,328,718,leggings
000001888,136,409,308,623,leggings
000016530,2517,1950,2859,3007,leggings
000007389,247,696,333,909,leggings
000013520,347,636,512,1013,leggings
000013029,115,330,169,526,leggings
000011313,302,658,360,844,leggings
000011803,200,454,339,530,leggings
000011928,251,855,325,1007,leggings
000013394,900,2256,1340,3257,leggings
000013138,229,544,312,806,leggings
000330151,381,588,553,709,leggings
000012572,260,1124,457,1801,leggings
000012589,66,410,236,542,leggings
000012447,288,745,468,976,leggings
000098557,136,320,343,638,leggings
000011955,926,2302,1154,2926,leggings
000004141,341,611,543,949,leggings
000011292,788,2319,1512,3199,leggings
000014261,1242,2359,2225,3611,leggings
000016448,309,650,371,830,leggings
000007506,1142,2022,1463,2547,leggings
000003435,910,2095,1120,2740,leggings
000001116,1754,1993,2011,2705,leggings
000015638,1329,3489,1406,3765,leggings
000011951,185,691,448,1049,leggings
000000985,2100,3137,2274,3386,leggings
000001734,837,1110,975,1219,leggings
000008240,185,353,304,585,leggings
000009990,323,29,586,311,leggings
000010826,153,1050,667,1866,leggings
000010893,278,59,562,462,leggings
000018304,465,480,633,600,leggings
000001034,635,2340,842,2805,leggings
000098580,177,390,289,552,leggings
000009966,227,862,283,1166,leggings
000009223,260,656,480,876,leggings
000018121,796,2249,1219,2999,leggings
000009183,97,350,201,588,leggings
000005178,629,2955,1166,3259,leggings
000016358,336,576,520,921,leggings
000012978,797,1680,1194,2307,leggings
000005533,455,2050,734,2501,leggings
000007071,270,718,349,925,leggings
000001575,253,523,427,818,leggings
000006055,107,861,299,1106,leggings
000017463,655,1156,958,1471,leggings
000003516,570,1950,1435,2930,leggings
000009871,255,636,447,743,leggings
000013056,877,2593,1882,3820,leggings
000011217,909,2296,1405,3153,leggings
000018259,703,1916,811,2063,leggings
000015823,268,641,297,658,leggings
000006948,229,343,317,458,leggings
000012397,228,860,414,1023,leggings
000003204,2095,2775,2392,3401,leggings
000014475,705,1560,1315,2435,leggings
000015134,1329,1763,1724,2152,leggings
000007143,134,379,200,615,leggings
000012830,1116,2985,1449,3516,leggings
000007428,761,2581,912,2792,leggings
000009986,125,373,195,547,leggings
000006055,250,851,496,1116,leggings
000013069,202,608,250,728,leggings
000007564,304,341,382,447,leggings
000002785,195,534,315,633,leggings
000012467,1018,2157,1133,2364,leggings
000011313,356,668,416,839,leggings
000009889,91,367,152,463,leggings
000011939,1572,3343,2030,4605,leggings
000003246,321,791,369,891,leggings
000016503,967,2401,1294,2722,leggings
000010402,575,1484,702,1682,leggings
000016011,450,1973,1002,2867,leggings
000015472,1226,3556,2191,5073,leggings
000005766,731,1819,987,2882,leggings
000098672,192,530,483,1108,leggings
000017491,228,858,498,1176,leggings
000006357,155,452,293,598,leggings
000005894,203,632,328,796,leggings
000016760,254,756,490,1128,leggings
000010441,677,2306,1524,3401,leggings
000003607,602,301,679,457,leggings
000001980,643,1404,1093,1891,leggings
000012150,796,1699,1238,2587,leggings
000001082,494,1500,781,2267,leggings
000004652,203,837,346,1228,leggings
000006969,512,656,601,815,leggings
000017642,1148,2231,1288,2443,leggings
000012331,297,845,604,995,leggings
000001806,155,501,203,610,leggings
000007029,240,620,367,843,leggings
000017126,446,154,558,338,leggings
000018793,99,394,273,814,leggings
000018565,878,3021,2136,3893,leggings
000015569,38,556,206,613,leggings
000007332,1540,982,1714,1412,leggings
000003824,463,865,556,1043,leggings
000006884,236,577,254,591,leggings
000004686,1027,1477,1161,1703,leggings
000001485,685,2078,829,2541,leggings
000018528,1124,2051,2016,3002,leggings
000012840,886,2580,1450,3750,leggings
000015590,123,488,279,784,leggings
000016505,907,1157,1163,1668,leggings
000363665,678,1620,1180,2510,leggings
000016987,324,586,372,785,leggings
000016615,154,724,406,1100,leggings
000017121,127,2023,970,2730,leggings
000007168,324,1909,762,2894,leggings
000011235,775,1585,1691,2646,leggings
000002513,1512,3265,2005,4510,leggings
000016755,989,2160,1587,3647,leggings
000098585,503,1673,986,2223,leggings
000012928,171,380,244,436,leggings
000003331,628,1508,823,2371,leggings
000098777,862,1701,1556,2856,leggings
000000456,428,1064,609,1392,leggings
000000446,158,520,268,709,leggings
000013193,195,703,236,720,leggings
000007983,216,949,274,1090,leggings
000007927,173,631,349,987,leggings
000005059,396,1318,559,1738,leggings
000006043,297,774,474,1037,leggings
000006811,900,2137,1252,2945,leggings
000013138,336,558,425,773,leggings
000009252,136,567,337,660,leggings
000005130,224,514,339,789,leggings
000000169,1070,2095,1265,2450,leggings
000004475,323,710,415,836,leggings
000013588,1684,3162,2047,4286,leggings
000006540,1242,2686,1679,3747,leggings
000016324,1428,2764,1950,3479,leggings
000010362,408,1215,664,1471,leggings
000014732,1088,1845,1453,2542,leggings
000011718,973,2337,1224,2775,leggings
000011676,165,590,346,895,leggings
000001611,179,409,225,557,leggings
000015279,1032,2025,1423,2828,leggings
000010730,112,400,196,575,leggings
000016279,2052,2246,2338,2440,leggings
000018564,260,1997,910,2849,leggings
000004868,323,1983,1131,2718,leggings
000014540,1848,3473,2306,4458,leggings
000001293,428,808,548,956,leggings
000002420,202,1041,566,1278,leggings
000008636,855,1321,2290,3749,leggings
000015348,218,405,275,458,leggings
000330429,541,863,1032,1716,leggings
000008517,193,857,596,1402,leggings
